dbor_1,00:00.5,01:10.1,首先我们要想谈一下数据库原理是一个什么样的课，为什么要学习数据库？,1,0,0
dbor_1,01:15.1,01:21.9,我们这一代同学啊大家都说大家是数数据时代的怎么样？啊原居民是吧？,1,1,0
dbor_1,01:22.4,01:29.2,我们是我们从出生开始很小的时候，桌面还不会走路，都会玩玩iPad，会玩智能手机，然后我们的生活无时无时无刻的不和信息化绑在一起，不和信息系统绑在一起。,0,1,0
dbor_1,01:29.2,01:43.8,我们从小学初中我们都在学数据、嗯数学、计算机相关的课程，那么大家知不知道我们的哪样一些我你用你用的软件，它的哪一部分和数据库会绑在一起，呢是在数据库的支撑下呢。或者是。,1,0,0
dbor_1,01:44.5,02:05.3,好，我们第一个方面已经开始发言了，后台数据好，你你听说过你某些数据库没有有没有你你知道的。,1,1,0
dbor_1,02:05.8,02:17.0,哈豆腐哈豆腐？,0,1,0
dbor_1,02:17.1,02:19.1,嗯你说了一个很好的东西，但是是目前我们可以把它交也可以不交，啊我们再找还有个同学很好，回答得很好。,0,1,0
dbor_1,02:20.1,02:27.7,嗯还有谁来我们但呃我刚才最记住的很容易记住的名字，他们说叫你什么？蛋蛋，还有什么？是谁？,0,1,0
dbor_1,02:28.2,02:38.1,呀你是你刚才跟我说的呀你的饭很好记，是吧你对的。,0,1,0
dbor_1,02:38.1,02:43.9,嗯噢游戏都有一个数据库。,0,1,0
dbor_1,02:44.5,02:48.1,游戏都有一个数据库，记录一些什么东西。,0,0,1
dbor_1,02:48.4,02:51.0,记录框架的决策信息以及对，主要就是玩家休息很好很好。,0,1,0
dbor_1,02:51.0,02:58.0,对都答得很好，坐下来，还有嗯你们好。,0,1,1
dbor_1,02:58.0,03:04.6,我觉得那个嗯一般一个网站或者一个应用的嗯，它的用户的用户名密码和相关的一些安全验证，比如验证手机啊验证的邮箱啊这个应该也是用数据库存，我密码应该是用密文存储的。,0,1,0
dbor_1,03:05.1,03:28.7,好，这样其实何老师已经面临挑战了，啊今天回答的几个同学讲的东西都讲得很好，其实我就有压力了知道吧？,0,1,0
dbor_1,03:29.0,03:38.0,因为以前好多届在前面一些届的学生可能问的这些问题，学生不知道何老才可以怎么样啊继续去讲是吧？,0,1,0
dbor_1,03:38.3,03:46.7,但是我们现在的学生已经知道了很多了，嗯那我就说一个概括性的话，数据库是现。,0,1,0
dbor_1,03:46.8,03:55.9,刚才大家去看了三级模式，二级映射数据库系统的体系结构是吧？,0,0,1
dbor_10,00:00.1,00:08.9,我们上一章讲过的，那么落实到具体的水库标准来，呢这个体系结构呢稍微有一点点区别，它能让我们说有模式外模式内模式对不对？,0,1,0
dbor_10,00:08.9,00:23.8,啊嗯这个外模式就相当于我们在前面谈的什么子模式，吧外模式是不是那个子模式刚才。,0,1,1
dbor_10,00:23.8,00:35.2,大家看的。,0,1,0
dbor_10,00:36.6,00:39.2,模式是全局用户的整体的逻辑结构，对不对？,0,1,0
dbor_10,00:40.0,00:44.8,然后我们有个别用户的数据视图就是y模式或者子模式，是不是？,0,1,0
dbor_10,00:44.8,00:50.0,啊然后呢这底下是类模式。,0,1,1
dbor_10,00:50.0,00:55.3,好，大家看看从这个内模式来，我们先看内模式，吧实际上这里有一个在真正存储文件，其实我们用户不用管的是由DBS管，对我们用户是透明的，那么它有可能是几个基本表都等于放在一个存储文件上面在是吧？,0,0,1
dbor_10,00:56.3,01:16.4,也有可能一个计分表是一个存储文件，不同的dbms有不同的设计策略，好，模式是什么呢？,1,1,0
dbor_10,01:16.6,01:25.8,是那大家从这里可以看出来，在SQL源里面一个数据库的逻辑结构叫模式，模式是由什么组成的？,0,1,1
dbor_10,01:25.9,01:37.8,基本基本基本表组成的吧模式就是基本表的集合，要有这个概念，啊你马上学数据库定义语言就是这样写，就这样支持这个去实现的。,0,1,1
dbor_10,01:39.2,01:51.1,模式是整个逻辑结构，它是一些基本表的集合，实际上大家看模看，模式本身也就是一个命名空间，有没有？,0,0,1
dbor_10,01:51.5,02:01.8,我就把这一堆集合，这一堆基本表我给它命一个名，是不是啊它是不是一个命名空间？,0,1,1
dbor_10,02:02.1,02:09.6,啊嗯好，y模式呢是个别用户的数据视图，我们这个里面呢画的是用石括源来访问数据库，实际上我们也可以用别的东西来访问，是不是？,0,1,1
dbor_10,02:09.6,02:23.1,啊我们现在就只谈洗课员来访问这个里面的y模式，大家注意到没有，和我们前面谈的有点是有很大的区别的。,0,1,1
dbor_10,02:23.2,02:35.2,我们之前就是说在那个第一章的时候，所有的程序都只能访问什么样？,0,0,1
dbor_10,02:35.8,02:43.8,啊 Y模式，对不对？,0,1,0
dbor_10,02:43.8,02:47.7,大家看这里程序可以访问什么？,0,1,0
dbor_10,02:47.7,02:49.9,模式可以读基本表，是不是？,0,1,0
dbor_10,02:50.5,02:52.7,啊还要可以读试图这里就是我们在这里要出现的一个新的概念，视图的概念。,0,1,0
dbor_10,02:52.7,03:02.0,这个视图呢是从基本表映射出来的一个值表，所以说这个外模式作为每个用户来说，它的外模式其实现在是改变了我们是靠授权的机制，不是说跟以前的以前比如说啊是一个模式，然后不同的用户我要专门为它定义出一个子模式出来，然后这个用户写程序访问他，我们现在不是这样，我们是会定一些基本表在基本表上有视图，然后用授权的机制，就安全性完整性，啊就是说你是一个用户，我允许你用哪些数据用授权的机制来实现对这个用户的权利的或者用户可看的数据库范围的限制，用视图来实现子模式。,0,0,1
dbor_10,03:02.8,03:54.7,好，这是刚刚才要大家看的这样的一个对比。,0,0,1
dbor_10,03:54.8,03:58.6,我们这在这一章呢我们要用的案例数据库呢仍然是学生课程数据库，所以大家应该记得能够记得住是吧？,1,0,0
dbor_10,04:06.5,04:15.6,它的模式我们给它取名叫ST，有一个学生表是标准的，有一个什么？,1,1,0
dbor_10,04:15.7,04:21.1,呀课程表，有的ac表有这样一些数据属性，那这一些我们说过这样一些表的定义叫这个数据库的什么？,0,1,0
dbor_10,04:21.1,04:34.2,呀模式。,0,1,0
dbor_10,04:34.2,04:36.5,好，它的一些具体的值就某一个时刻的状态，比如说student对应一个表是吧？,0,0,1
dbor_10,04:36.9,04:44.6,Cos对应一个表，这个具体的值，ac要对应一个表，社交的它的什么？,0,1,0
dbor_10,04:45.9,04:52.6,呀数据库的一个叫模式，一个是形还有什么？呀直。,0,1,0
dbor_10,04:52.6,04:56.7,那么形是固定的，值是什么？,0,1,1
dbor_10,04:57.6,05:01.0,所所以时间变的啊记得这些。,0,1,1
dbor_10,05:01.1,05:04.3,好，我们说关于数据库的语言习惯语言，他要在这里我们要谈在这一章我们要介绍哪些呢？,0,0,1
dbor_10,05:05.8,05:13.9,数据d语言数据查询、语言数据更新、语言还是图，而我们重点和难点都在数据查询，其他的地方的话呢都会很快的过去，我们已经是大二下的学生了，学习语言我们是比较容易的了。,1,1,0
dbor_10,05:14.0,05:33.4,啊好。,0,0,1
dbor_10,05:33.4,05:36.0,先介绍数据定义语言，数据定语语言的作用，呢它实际上就是帮你把这个数据库的模式把它描述描述去了出来，这就是定义。,0,0,0
dbor_10,05:37.0,05:49.3,那么我们在里面定义的对象可以有几个，呢一个是模式还是还有表，还有4图，刚才看了啊看到那个结构了，吧模式表示图这里还有一个可以定义索引，所以呢虽然不是三级模式结构中的，但是在操作当中很重要，通过建索引和可以提高数据库的查询的速度，所有操作的速度，所以加了一个索引。,1,0,1
dbor_10,05:49.5,06:18.1,大家看建立什么什么都用了一个什么词，啊 Create都是这个核心动词是吧？,0,0,1
dbor_10,06:18.5,06:25.2,见Schema、见table，creative view，试图见索引删除都用了一个什么词？,0,1,0
dbor_10,06:25.4,06:32.0,Job，我们就九个核心动词，是不是？,0,1,1
dbor_10,06:32.0,06:35.0,然后还可以修改，大家有没有注意在这个地方没有修改什么的功能？,0,1,0
dbor_10,06:35.7,06:42.1,没有修改模式的功能，没有修改什么vivo的功能，那么呢在c括圆里面是是没有专门提供修改模式的功能的，因为我刚才说了一句话，模式本身是一个什么样？啊命名空间。,0,1,0
dbor_10,06:43.0,07:01.0,如果说你说我这个模式不要呃有问题，你就把它怎么啊交付掉，删掉你重新再什么呀再建一个，而表呢你是可以改的，比如说我一开始建这个表，我定义了4个属性，后来觉得我要增加1个属性，你是可以改它的结构的。,0,1,1
dbor_10,07:01.4,07:21.1,啊噢在这里我想跟大家强调清楚，这里的这些定义只是把这个表的结构定义出来了，看点里面有没有数据？啊没有。,0,0,1
dbor_10,07:21.1,07:33.3,的，好，那么在里面我们就简单介绍一下模式的定义和删除是怎么做的，基本表的定义删除和修改，所有的建立和删除。,0,1,0
dbor_10,07:34.8,07:46.0,实际上呢语法我们简单看一下，我们有些老师，呢也就是说可能就大家大家不太清楚的地方会提示一下，还有一个呢你会看到这里讲的呢都是行会员让我们定义的一些语法的语句的标准，但是大家真正去上街的时候就不是不需要写这些语言了，不需要写这，因为现在的DB MS都提供了很好的环境，都是一种所见即所得的模式，就是怎么样啊点哪个按钮建什么点哪个按钮建什么，是这样吧？好，那大家说。,1,0,1
dbor_10,07:46.2,08:25.9,老师既然这么简单点，哪个按钮键什么，那你们还要跟我们讲语言，呢还我还要掌握这些语法干什么？,0,1,1
dbor_10,08:26.0,08:33.6,呢有没有思考这些问题？,0,1,0
dbor_10,08:33.6,08:37.7,啊就说比如说大家用耳塞用什么数据，我建一个表，我点一个按钮它是不是就开始填了？,0,1,0
dbor_10,08:38.6,08:44.6,呀都是这种实验计所得的模式的，有这样。,0,1,0
dbor_10,08:44.6,08:48.8,啊第一我们要了解清楚模式基本表索引它的内部是一个怎么回事，这个按钮点一个按钮可以提供什么功能是吧？,0,0,1
dbor_10,08:48.8,08:58.7,还有呢事实上如果你要真的做一些很复杂的系统的时候，你比如说你就在程序里面需要去建表，你就在一旦程序里面需要去建表，这个时候你能写一句点按钮，啊不能你需要什么呀写语句，吧所以这所有的这些东西对于我们计算机专业的学生来说是要掌握的。,0,1,1
dbor_10,08:59.1,09:23.7,给大家说一下，啊一定不是说在数据库当中所有的表都一定是事先都建好了的，我们有很多东西是会在动态的，是会在比如说在运行过程当中，一个程序运行过程当中需要再去建的。,0,0,1
dbor_10,09:26.6,09:40.6,好，接着讲，那么定义一个模式的基本语法就是这样的，create Schema，这是前面的标准词，对不对？,0,0,1
dbor_10,09:42.5,09:54.1,然后这里取了一个模式名，我证明我再三强调就是一个命名空间，不要去想了特别多，它是靠里面的什么呀啊、图表、啊视图啊等等这些去组成的。,0,1,1
dbor_10,09:54.1,10:08.8,然后这里有一个授权用户，authorization，王这个王是取的名字，是有这样是给王这个用户是王这个用户定义了一个模式，这里就要出现了一个概念，用户名是什么意思？,0,0,1
dbor_10,10:10.2,10:26.5,我们后面会发现在数据库当中，他讲他安全性的控制的时候，是首先是定义了用户，这个用户呢又定义了不同的权限，然后还有他的密码，然后他再去建数据库，再去访问数据库等等。,0,1,1
dbor_10,10:27.4,10:44.3,在数据库当中它的安全性是靠用户来定义的，后面有一张专门讲，我们现在就是说假设存在好不好？,0,0,1
dbor_10,10:44.5,10:52.9,你们去上机的时候会发现我我们会布置一个作业，今天呢就是呃上机完了之后形成之后完了之后，你去跟我帮我把洗馈思维理念的，就是我们具体的操操作环境，实验环境当中的这样的一些模式是怎么对应的，数据表是怎么对应的，这样的理论和实际怎么样啊去分析一下对应一下是怎么回事。,0,1,0
dbor_10,10:58.7,11:26.5,好，我们有了这个模式这样一个命名空间，那么我们就可以用这个命名空间来管理在这个下面的所有的东西，那么所有东西有哪一些，呢比如说有数据表，吧嗯有有基本表，有示图吧有所索引，吧我后面还会定还会定义很多，比如说我后面去定一些完整性，啊定义一些什么东西啊等等，全在跟这个数据库相关的，全在这一个模式这个命名空间下来管理，你还可以写存储过程，还可以写很多东西，这就是它的作用。,0,0,1
dbor_10,11:26.9,12:07.3,啊噢在定义模式的同时，呢我们可以把表也可以建，我们也可以这样，我们先建完模式再单独建表也可以。,0,0,1
dbor_10,12:07.3,12:18.9,我们也可以在建模式的时候呢同时建表，像这条语句，比如说我建一个模式叫test，然后在底下建了一个基本，表table一什么什么。,0,0,1
dbor_10,12:19.0,12:30.2,好，要删除模式，呢刚才我建模式说清楚没有，模式是干什么的，一定要清楚，它就是一个命名空间，噢赞助模式叫做Java是km，这个模式名大家注意这两个词，这两个词我们后面经常要用一个叫case的叫级联，一个叫restrict，就开始k的呢它几年是这样，就是如果我要删除一个什么？,0,0,1
dbor_10,12:31.3,13:03.4,啊我要删除它，那么它底下千丝万缕挂着的各种各样的对象就统统怎么样？啊删掉。,0,1,0
dbor_10,13:03.4,13:12.1,这是一种，还有一个呢叫restrict，restric的话就是说如果底下的的所有的对象没有酸干净的话，它就是不能删的受限的它要互相制约的。,0,1,0
dbor_10,13:12.4,13:26.9,这两个词开始k的和restrict，后面我们讲述很多很多的问题的时候都是这样的词在用，就是说水客源这一点它就是非常好，不是会让你去记很多好。,0,0,1
dbor_10,13:30.3,13:45.0,模式已经说了，啊那么我们基本表的定义删除和修改，呢我们来看一下基本表要建立的一个基本语句是这样，语法是这样，create table。,0,0,1
dbor_10,13:50.5,14:02.6,建表可是at the，table建表很简单，嘛你要取一个名字，然后这里要有列，就是我们的属性要取名，好取名完了之后这里有一个数据类型，这也是我们大家要去学习掌握的，我们知道数据库当中有域的概念取值范围是不是？,1,0,1
dbor_10,14:05.1,14:23.0,啊那么在这里的体现就是数据类型，我们在生源里面我们学过很多种数据类型，整型实行字符型等等，吧那么在数据库里面这个数据类型会比它丰富很多。,0,1,1
dbor_10,14:23.0,14:37.9,好，这里呢有列级完整性约束条件是什么意思？,0,0,1
dbor_10,14:38.4,14:43.2,呢既然你在定义这个数据类型这一个数据线的时候，你就可以把它的约束把它写到这里，有很多种定义完整性约束的方法，后面有一张专门讲，在这里我们就是简单的略过，这除了在一一列一列的时候定义完整性，也可以把这一列都写完了。,0,1,0
dbor_10,14:43.2,15:05.9,我来整体的来谈这张表有些什么完整性，比如说它的码是什么，呀它参照完整性是什么？呀实体完整性是什么？,0,0,1
dbor_10,15:06.0,15:14.3,呀也可以用这样的方法来写。,0,1,0
dbor_10,15:14.3,15:19.6,噢比如说我们在这个例子当中，啊就是我们数据库是不是三张表，啊我们用的见识丢人的表，第一个字段叫学号，字符型的9位，大家看这这里我们用了1个primary，可以说它是竹马，记不记得竹马的概念？,0,0,1
dbor_10,15:20.3,15:39.1,好，如果我定义了它的主板的话，就是这里它是有一个什么个什么约束？,0,1,1
dbor_10,15:39.6,15:46.0,不能去空，不能为空是吧？实际完整性。,0,1,0
dbor_10,15:46.0,15:51.1,好，今天的学生名字字符形20位这个加了一个什么呀 Unit？,0,1,0
dbor_10,15:51.1,15:58.0,这也是它的这种词我们叫做什么？呀我们学过没有？,0,1,0
dbor_10,15:58.3,16:03.0,以前在叫做什么？,0,1,0
dbor_10,16:03.0,16:05.6,呀保留字，吧我们原来学语法的时候是经常说的是吧？,0,1,0
dbor_10,16:05.7,16:11.4,说明这个名字要取什么？,0,1,0
dbor_10,16:12.6,16:14.9,呀唯一值，但是有没有要求他不为空，啊它和它的区别有什么？,0,1,0
dbor_10,16:14.9,16:24.5,学号和在这个表的定义，呢当中学号和名字有什么区别？,0,1,1
dbor_10,16:24.5,16:30.2,学号不能够学号不能为空，还必须是什么？,0,1,0
dbor_10,16:32.0,16:35.4,呀唯一的，但这名字只是要求他什么？呀唯一的，没有不为空。,0,1,0
dbor_10,16:35.9,16:41.4,啊字性别字符型的两位，连接小整数全所在的系，这不行的20位。,0,1,0
dbor_10,16:42.3,16:51.6,好，这就建了一个表，这是一个基本的课程表。,0,0,1
dbor_10,16:51.6,16:58.6,我们再看一个这里课程表怎么建？,1,0,1
dbor_10,16:59.1,17:03.0,课程表，create table，课程学课号是它的什么？,1,1,0
dbor_10,17:03.0,17:08.2,呀竹、马、课、名，学先修课学分，大家注意这里这foreign key我讲过没有？,0,1,0
dbor_10,17:08.2,17:19.2,外码吧外码外建就是课程的CPA，课程的先修课一定是要参考什么？,0,1,0
dbor_10,17:19.6,17:32.8,呀课程表本身的CEO，唉同学们这里有没有点问题？,0,1,0
dbor_10,17:32.8,17:37.7,啊有没有问题？,0,1,0
dbor_10,17:37.7,17:41.1,这个表它的参照完整性，是不是就是还是利用了表自己的？,0,1,0
dbor_10,17:41.1,17:48.6,呀嗯我不知道有同学注意到没有，这里也是课程，这里也是课程自己，就是说我一门课的宣秀课，宣秀课的话，一定还是课程表当中有的，吧人们是没有的，呀不能，但是有没有课可以说我没有先修课？,0,1,0
dbor_10,17:48.6,18:10.7,可以的，吧那么如果没有先优课，它的值为什么？,0,1,1
dbor_10,18:10.9,18:16.0,空注意啊它这个外码是在这个表自己内部的。,0,1,0
dbor_10,18:16.6,18:21.3,好，在第三个表ac Biao，他学号cca好成绩，大家注意这个时候它的竹码怎么定义的？,0,0,1
dbor_10,18:26.8,18:36.9,呀他专门写了一条语句，竹马是学号课号，他用表记完整性来写的，他能不能在这里写？,0,1,0
dbor_10,18:36.9,18:45.4,啊比如说我不用这样写，我在学号后面写个竹马primary可以在课后后面写个primary可以可不可以？,0,1,0
dbor_10,18:45.4,18:52.6,啊不可以不可以的，它一定是两个连在一起的，吧然后它的外码带菜单完成性有两个，啊第一个学号，冰心必须是student表当中有的学号，课号必须是什么？呀课程表当中有的课号。,0,1,0
dbor_10,18:52.6,19:11.0,好，这样一个定义是不是把我们的三张表都定义清楚了？,0,1,1
dbor_10,19:11.7,19:15.9,我们想谈一下数据类型，在数据库当中的数据类型，啊它会比比这个10亿元啊高级语言它要多很多的字符型的这个大家都明白对不对？,0,1,0
dbor_10,19:18.6,19:31.9,可变长字符串和这两个的区别在什么？,0,1,0
dbor_10,19:32.3,19:36.8,这两个有什么这，两个有什么区别？,0,1,0
dbor_10,19:36.8,19:42.0,比如说我要是定一个学生的名字，你们觉得用哪一个是用这个好还是用这个好？,0,1,0
dbor_10,19:42.1,19:50.2,下面上上面。上面。,0,1,0
dbor_10,19:50.2,19:53.6,你们原来学过没有？寺园里没学过这个没有可变长字符串。,0,0,1
dbor_10,19:54.7,19:59.3,好。好，然后我要说我想要描述一个人的兴趣爱好或者他的特点有哪一个？好。,0,1,0
dbor_10,20:01.3,20:11.3,那为什么。呢可变长可变长？,0,1,0
dbor_10,20:12.5,20:16.4,啊那么因为我们的名字本身是可以固定长度的，是不是？,0,1,0
dbor_10,20:18.0,20:22.9,啊比如说8位，比如说我们一般中国人最多，现在已经不行了，啊因为现在这一代人的取名好像以前的时候我们跟大家说就最多4个汉字，那我就定义8位对不对？,0,1,0
dbor_10,20:22.9,20:35.7,现在好像可以，大家有取蛮长的，噢那我们还是按照历史，吧那么因为我可以固定明智的长度大致差不多，我就定一个这么宽的，这样一来的好处是不是也可以省空间那管理上也很方便一些控制，然后可变长的，呢比如说我的我刚才描述一个人的兴趣爱好的时候，是不是啊它可能就是一个比较长，它也不会蛮长，或者最多你自己选用256个，是不是就可以字符串串可变长，那么你是多少就是多少是吧？,0,1,0
dbor_10,20:36.1,21:18.0,这好孩子这不行的。,0,1,1
dbor_10,21:18.0,21:20.3,大家看这里还有一个字符串，大对象还是干什么？,0,0,1
dbor_10,21:20.6,21:25.0,呢都是字符型的，比如说我现在想把一本书放进去，有个这种情况，啊现在是数据库里面我要管理一本书，这本书是不是全是文文字啊全是文全是文字，或者是要管理一个学生的简历，他有很多文字或者要是我论文，一篇论文全是文字的论文，大家说我用可变长好不好搞？,0,1,0
dbor_10,21:25.5,21:51.3,啊也不好，啊到底有多长呢？,0,1,1
dbor_10,21:51.9,21:54.2,我给他留很大很大是不是很浪费我空间，啊那么这个我就可以用一个什么样啊大对象，它又是有另外的模式去管理，实际上在数据库当中它往往是会用一个指针，然后再去由文件由文件系统给它提供空间去管理，说清楚没有？,0,1,0
dbor_10,21:54.3,22:16.4,所以说是字符型的是不是会已经有变化了？,0,1,1
dbor_10,22:16.7,22:20.2,这里还有一个大对象blob呢就是比如说你有一些不是数据，它是二进制喂一样的，嘛它实际上用来处理一些嗯跟图形图像等等这样一些有关的一些东西。,0,1,0
dbor_10,22:20.6,22:35.2,啊好，整形这里有长整形短整形是吧？,0,0,1
dbor_10,22:35.2,22:42.4,那么我们现在就是说有的一些东西，比如说我们学号到底是选择字符型的呢还是选择整形数呢？,0,1,0
dbor_10,22:42.5,22:52.8,嗯是不是。各有利弊？,0,1,0
dbor_10,22:53.6,22:56.3,啊字符型的呢就是有一些字符串的操作，比如说取中间几位取后面几位是吧？,0,1,0
dbor_10,22:56.4,23:03.3,那么数数字型的说不定可以支持一个运算或者一些别的，所以说根据你实际需要。来这个理论。,0,1,0
dbor_10,23:03.4,23:10.4,好，这几个我们都学过了，啊什么实行双进度f点，这还有一个叫日期型的，因为比如说你出生日期出生年月日，那就是日期型的，还有呢时间几点几十几分时间型的，那么在这个里面就会又要一个注意，但是在输入的时候，假设你的日期的格式定义的是我不知道你们在操作遇到过没有，比如说你定义的是月、月、日、日、年年，假如你定义的是这样的，假设你的日期格式是先是月再是日再是年，啊好，但是我输入，那么这个月的话它会自动控制有多少个月？,0,0,1
dbor_10,23:10.9,23:58.9,啊1~12这个是多少？,0,1,1
dbor_10,23:58.9,24:01.4,啊1~31是吧？,0,1,0
dbor_10,24:01.4,24:03.7,那我要是写错了，我的31 13 11 12、2017这样进不进得去，啊进不去的，为什么呀没有？,0,1,0
dbor_10,24:03.7,24:18.1,31个月，所以说呢日期型的呢它会和会和你设的格式是有关的。,0,1,0
dbor_10,24:18.5,24:26.1,在一个具体的DBS当中，你去你是可以去它有地方让有开关让你去设，你这个采用什么的日记格式，时间这也是有了，啊还有这个时间戳是什么呢？,0,0,1
dbor_10,24:26.2,24:42.1,因为我们大家在any time Step唉 time step就是时间戳时间戳它干什么？,0,1,0
dbor_10,24:42.2,24:50.4,呢他实际上要记录，比如说我们做审计好吧或者干什么，几十几分有个能做了什么，他是把那个时间错的这个数据取下来，啊时间错是系统的值，取的是系统值，他把他把这个毛这个时间点帮你保留下来，你可以去调用的，嗯这是我们给大家列举一些，但真正的dbms当中，它的数据类型比这还要丰富，大家可以去查，但是这样一些基本概念大家一定要有的，因为你至少知道该去选择什么类型是吧？,0,1,0
dbor_10,24:50.4,25:31.2,好，这里也是总结一下这个蛮简单的一个基本表的，一定要属于某某一个模式，一个模式可能包含多个基本表是吧？,0,1,1
